Time,HF from Skin Temp Vic 1,HF from Skin Temp Vic 3,"Vic 1, surface necrosis","Vic 3, surface necrosis","Vic 1, 2 mm necrosis","Vic 3, 2 mm Necrosis","Vic 1, 10 mm necrosis","Vic 3, 10 mm necrosis",Vic 1 necrosis depth,Vic 3 necrosis depth
-5.083333333333333,0,0,6.89880838953336e-08,6.89880838953336e-08,6.898808389532381e-08,6.898808389532381e-08,6.898808389533558e-08,6.898808389533558e-08,0.0,0.0
-5.066666666666666,0,0,1.380346786541262e-07,1.380346786541262e-07,1.3805014968966598e-07,1.3805014968966598e-07,1.380501545595836e-07,1.380501545595836e-07,0.0,0.0
-5.05,0,0,2.0714716908307527e-07,2.0714716908307527e-07,2.0718616269623762e-07,2.0718616269623762e-07,2.0718619431839217e-07,2.0718619431839217e-07,0.0,0.0
-5.033333333333333,0,0,2.763276329156927e-07,2.763276329156927e-07,2.7639607159730604e-07,2.7639607159730604e-07,2.76396185398719e-07,2.76396185398719e-07,0.0,0.0
-5.016666666666667,0,0,3.4557706925552576e-07,3.4557706925552576e-07,3.456798088634328e-07,3.456798088634328e-07,3.456801099290496e-07,3.456801099290496e-07,0.0,0.0
-5.0,0,0,4.1489608929937246e-07,4.1489608929937246e-07,4.1503729462931225e-07,4.1503729462931225e-07,4.150379499396054e-07,4.150379499396054e-07,0.0,0.0
-4.983333333333333,0,0,4.842851138043128e-07,4.842851138043128e-07,4.844684418009413e-07,4.844684418009413e-07,4.844696873625458e-07,4.844696873625458e-07,0.0,0.0
-4.966666666666667,0,0,5.537444532247053e-07,5.537444532247053e-07,5.539731607826622e-07,5.539731607826622e-07,5.539753040321859e-07,5.539753040321859e-07,0.0,0.0
-4.95,0,0,6.232743473392024e-07,6.232743473392024e-07,6.235513630994439e-07,6.235513630994439e-07,6.235547816851942e-07,6.235547816851942e-07,0.0,0.0
-4.933333333333334,0,0,6.928749874162452e-07,6.928749874162452e-07,6.93202963808001e-07,6.93202963808001e-07,6.932081019608101e-07,6.932081019608101e-07,0.0,0.0
-4.916666666666667,0,0,7.625465297141495e-07,7.625465297141495e-07,7.629278828853765e-07,7.629278828853765e-07,7.629352464010511e-07,7.629352464010511e-07,0.0,0.0
-4.9,0,0,8.322891042365516e-07,8.322891042365516e-07,8.327260458651062e-07,8.327260458651062e-07,8.327361964509223e-07,8.327361964509223e-07,0.0,0.0
-4.883333333333334,0,0,9.021028206926462e-07,9.021028206926462e-07,9.025973839697613e-07,9.025973839697613e-07,9.026109334586209e-07,9.026109334586209e-07,0.0,0.0
-4.866666666666667,0,0,9.719877727140912e-07,9.719877727140912e-07,9.725418339331783e-07,9.725418339331783e-07,9.725594386757513e-07,9.725594386757513e-07,0.0,0.0
-4.8500000000000005,0,0,1.0419440409339049e-06,1.0419440409339049e-06,1.0425593376488113e-06,1.0425593376488113e-06,1.0425816932575238e-06,1.0425816932575238e-06,0.0,0.0
-4.833333333333334,0,0,1.1119716952940518e-06,1.1119716952940518e-06,1.112649841734666e-06,1.112649841734666e-06,1.1126776782629771e-06,1.1126776782629771e-06,0.0,0.0
-4.816666666666667,0,0,1.1820707968136772e-06,1.1820707968136772e-06,1.182813297071493e-06,1.182813297071493e-06,1.1828473746551762e-06,1.1828473746551762e-06,0.0,0.0
