Time,HF from Skin Temp Vic 1,HF from Skin Temp Vic 3,"Vic 1, surface necrosis","Vic 3, surface necrosis","Vic 1, 2 mm necrosis","Vic 3, 2 mm Necrosis","Vic 1, 10 mm necrosis","Vic 3, 10 mm necrosis",Vic 1 necrosis depth,Vic 3 necrosis depth
-5.066666666666666,0,0,1.379761677906515e-07,1.379761677906515e-07,1.379761677906672e-07,1.379761677906672e-07,1.3797616779067115e-07,1.3797616779067115e-07,0.0,0
-5.033333333333333,0,0,2.7620413665593826e-07,2.7620413665593826e-07,2.762482956993776e-07,2.762482956993776e-07,2.762484405336017e-07,2.762484405336017e-07,0.0,0
-5.0,0,0,4.147054417152311e-07,4.147054417152311e-07,4.1481590103937206e-07,4.1481590103937206e-07,4.1481667585806345e-07,4.1481667585806345e-07,0.0,0
-4.966666666666667,0,-200,5.534857335929898e-07,5.534857335929898e-07,5.536783712854938e-07,5.536783712854938e-07,5.536807298163182e-07,5.536807298163182e-07,0.0,0
-4.933333333333334,0,850,6.925477149589597e-07,6.925477149589597e-07,6.928350583114674e-07,6.928350583114674e-07,6.92840456890309e-07,6.92840456890309e-07,0.0,0
-4.9,0,100,8.318930126725052e-07,1.0845014209496332e-06,8.32285345101048e-07,8.327595419994171e-07,8.322957099983603e-07,8.322957099983921e-07,0.0,0
-4.866666666666667,0,0,9.715227194476716e-07,1.3520648522295905e-06,9.72028677554352e-07,9.741541989602836e-07,9.720463405018451e-07,9.72046340502139e-07,0.0,0
-4.833333333333334,0,0,1.1114376167580034e-06,1.5726620524440799e-06,1.1120645722908145e-06,1.117534138675518e-06,1.112092198211852e-06,1.112092198214144e-06,0.0,0
-4.800000000000001,0,350,1.251638285757218e-06,1.7761651731352142e-06,1.2523926120949007e-06,1.263086060722329e-06,1.2524331313958095e-06,1.2524331314090505e-06,0.0,0
-4.7666666666666675,0,0,1.3921251695230768e-06,2.073240677015531e-06,1.3930124365929682e-06,1.4109426818597158e-06,1.3930689867840696e-06,1.393068986843905e-06,0.0,0
-4.733333333333334,0,0,1.5328986110433877e-06,2.306858775696693e-06,1.5339237321057406e-06,1.5611765149650445e-06,1.5339996095763125e-06,1.5339996098001927e-06,0.0,0
-4.700000000000001,0,0,1.6739588778866944e-06,2.5227120565528886e-06,1.6751262223792381e-06,1.7137229524183073e-06,1.6752248434478014e-06,1.6752248441693123e-06,0.0,0
-4.666666666666668,0,550,1.8153061790150843e-06,2.7290157466530147e-06,1.816619660742329e-06,1.868387245528986e-06,1.8167445305553898e-06,1.8167445326144175e-06,0.0,0
-4.633333333333335,0,0,1.956940676690278e-06,3.1191093143119754e-06,1.9584038237188597e-06,2.0252466494368774e-06,1.9585585115431655e-06,1.958558516853131e-06,0.0,0
-4.600000000000001,0,100,2.0988624951735337e-06,3.393980507849767e-06,2.1004785059236457e-06,2.184495325789107e-06,2.1006666255477203e-06,2.1006666381149944e-06,0.0,0
-4.566666666666668,0,0,2.2410717272509768e-06,3.673181697578986e-06,2.242843516021315e-06,2.34626162776773e-06,2.2430687102028754e-06,2.243068737832152e-06,0.0,0
-4.533333333333335,0,250,2.3835684392372373e-06,3.921433098248141e-06,2.385498673537429e-06,2.51050881196381e-06,2.3857646016439173e-06,2.385764658620111e-06,0.0,0
-4.500000000000002,0,-150,2.526352674885711e-06,4.239754137507016e-06,2.5284438063420536e-06,2.677208826105249e-06,2.5287541345111773e-06,2.528754245597151e-06,0.0,0
-4.466666666666669,0,0,2.669424458494969e-06,4.504118785557645e-06,2.671678748660221e-06,2.8463051392161826e-06,2.672037141953014e-06,2.6720373480769927e-06,0.0,0
-4.433333333333335,0,0,2.8127837974123547e-06,4.7511693893616434e-06,2.8152033394941485e-06,3.017641308970444e-06,2.8156134556281634e-06,2.815613821651159e-06,0.0,0
-4.400000000000002,0,-550,2.956430684077656e-06,4.988098954318579e-06,2.959017421367534e-06,3.19096730724296e-06,2.9594829057074664e-06,2.959483530657703e-06,0.0,0
-4.366666666666669,0,0,3.1003650977103535e-06,5.217903261364297e-06,3.1031208393224624e-06,3.365988404018802e-06,3.103645320875081e-06,3.1036463510134326e-06,0.0,0
-4.333333333333336,0,0,3.244587005716691e-06,5.442257497358712e-06,3.2475134401151167e-06,3.5424109183237014e-06,3.2481005283292177e-06,3.248102173368639e-06,0.0,0
-4.3000000000000025,0,150,3.3890963648741217e-06,5.662241107634952e-06,3.3921950715685958e-06,3.7199692190840293e-06,3.3928483537824597e-06,3.392850906528075e-06,0.0,0
-4.266666666666669,0,0,3.53389312233649e-06,5.921925918320826e-06,3.537165582050496e-06,3.8985430424031005e-06,3.537888621461809e-06,3.5378924810689313e-06,0.0,0
-4.233333333333336,0,-100,3.6789772164936455e-06,6.156065719854331e-06,3.6824248200500384e-06,4.07808979954943e-06,3.6832211541085325e-06,3.683226853076401e-06,0.0,0
-4.200000000000003,0,1150,3.824348577711686e-06,6.381860753650144e-06,3.827972633834948e-06,4.258553411157461e-06,3.82884577297799e-06,3.828854007909846e-06,0.0,0
-4.16666666666667,0,0,3.970007128974464e-06,7.269709987359371e-06,3.97380887117246e-06,4.440670807304264e-06,3.974762297839481e-06,3.974773963907107e-06,0.0,0
-4.133333333333336,0,0,4.115952786442839e-06,7.712109523018123e-06,4.119933379102323e-06,4.625464976491043e-06,4.120970546976197e-06,4.12098677593268e-06,0.0,0
-4.100000000000003,0,-1300,4.262185459944849e-06,8.07567456496237e-06,4.266346003751873e-06,4.813594789080375e-06,4.267470337185497e-06,4.267492538677093e-06,0.0,0
-4.06666666666667,0,0,4.40870505340762e-06,8.404143481405684e-06,4.41304659018549e-06,5.0051919219977275e-06,4.414261483779476e-06,4.414291389622107e-06,0.0,0
-4.033333333333337,0,0,4.5555114652395556e-06,8.711593239070776e-06,4.560034982282116e-06,5.200002080727682e-06,4.5613438005859184e-06,4.561383511599577e-06,0.0,0
-4.0000000000000036,0,0,4.7026045886702595e-06,9.004595560654652e-06,4.707311022635891e-06,5.397580008336536e-06,4.708717099949797e-06,4.708769134892572e-06,0.0,0
-3.9666666666666703,0,150,4.8499843120539196e-06,9.286846395785323e-06,4.8548745524757495e-06,5.597431626501087e-06,4.8563811927352315e-06,4.856448538853773e-06,0.0,0
-3.933333333333337,0,500,4.9976505191412845e-06,9.61537576505989e-06,5.002725411600692e-06,5.799212089084992e-06,5.004335888328044e-06,5.004422053046181e-06,0.0,0
-3.900000000000004,0,0,5.145603089324376e-06,1.0152310322505845e-05,5.150863438328034e-06,6.003087381379299e-06,5.152580994638893e-06,5.152690057940929e-06,0.0,0
-3.8666666666666707,0,-100,5.293841897857249e-06,1.0533866646860442e-05,5.299288469452494e-06,6.2093885851939e-06,5.301116318106978e-06,5.301252985231394e-06,0.0,0
-3.8333333333333375,0,200,5.442366816056076e-06,1.0875727163421255e-05,5.44800034021422e-06,6.418251355200639e-06,5.449941663704427e-06,5.45011131783885e-06,0.0,0
-3.8000000000000043,0,900,5.591177711480888e-06,1.1284836309800187e-05,5.596998884274251e-06,6.6297114351850685e-06,5.599056834941211e-06,5.5992655896900815e-06,0.0,0
-3.766666666666671,0,-500,5.740274448101197e-06,1.2315276845861678e-05,5.7462839336962835e-06,6.844457562977777e-06,5.748461633870662e-06,5.748716385342632e-06,0.0,0
-3.733333333333338,0,800,5.889656886447316e-06,1.288279700968581e-05,5.895855318933607e-06,7.063335474364335e-06,5.898155861095598e-06,5.898464339521056e-06,0.0,0
